"date";"product";"platform";"text"
"2025-06-01 12:58:29.000000";"Финансовый продукт";"ANDROID";"Мало банкоматов чоб наличные снимать вносить "
"2025-06-05 03:02:00.000000";"Финансовый продукт";"ANDROID";"Не компетентный сотрудник"
"2025-06-06 17:00:10.000000";"Финансовый продукт";"IOS";"Когда делаешь заявку на кредит бывает одна сумма платежа которая устраивает, а когда кредит одобрен почти в два раза выше. Я ваш постоянный клиент и прошу учесть моё мнение пожалуйста. Я взял кредит 250 тысяч на 5 и платеж мне сказали будет 5666 рублей, после того как я взял кредит посмотрев график платежа я заметил что почти через год я должен платить не 5666 в месяц а 7200 , как это понимать? И договор не дали на тот момент, сказали что платеж до конца будет 5666 рублей, так сказал ваш специалист."
"2025-06-04 00:01:48.000000";"Финансовый продукт";"IOS";"Постоянно плохо работает приложение, нет возможности открыть некоторые счета/карты, функционала очень мало: нельзя сделать нужные справки/выписки, нельзя убрать рекламу в приложении (все приложение утыкано рекламой, кроме негатива и отторжения никаких других эмоций)"
"2025-06-10 22:58:07.000000";"Финансовый продукт";"IOS";"Изменение лимита кредитной карты без оповещения"
"2025-06-24 06:45:57.000000";"Финансовый продукт";"ANDROID";"Нет истории операций"
"2025-06-11 09:52:52.000000";"Финансовый продукт";"ANDROID";"Некорректное начисление кешбэка, проблемы с возвратами покупок, отвратительная техподдержка, до сих пор не решена проблема с корректировкой кешбэка."
"2025-06-03 06:57:55.000000";"Финансовый продукт";"ANDROID";"Все варианты! Одинаковые операции оплаты в одной и той же точке с одним МСС (АЗС через Яндекс) отображаются по-разному, то платеж, то перевод. Кешбэк под операцией то есть, то нет... Операции и платежи могут быть недоступны гораздо чаще, чем в приложениях других банков. Уведомления о транзакциях приходят на следующий день! Обновление устанавливается с ...-цатого раза!"
"2025-06-11 03:02:09.000000";"Финансовый продукт";"ANDROID";"Стабильная проблема когда нужно войти/ оплатить по сбп, не работает приложение"
"2025-06-02 05:19:00.000000";"Финансовый продукт";"ANDROID";"Кншбек говна"
"2025-06-17 09:52:20.000000";"Финансовый продукт";"IOS";"Большие сложности были с закрытием ИП…не могли копейки со счета перевести на обычный счет, пришлось 2 раза в отделение ездить…"
"2025-06-02 09:53:00.000000";"Финансовый продукт";"ANDROID";"Регулярно в районе полуночи проводятся технические работы."
"2025-06-10 20:01:41.000000";"Финансовый продукт";"ANDROID";"Долго загружается.. Недостаточно информации о вкладах, мало прозрачности.. Нет предварительного рассчета накопительного счета.. Не показывает какой процент конкретно под мой накопительный счет.. Показывая шаблон.. Не вызывает доверия.."
"2025-06-23 06:46:13.000000";"Финансовый продукт";"ANDROID";"Мтс банк приложение полностью устраивало"
"2025-06-19 02:00:06.000000";"Финансовый продукт";"IOS";"Оплата по qr коду за коммунальные платежи мособлеирц невозможна"
"2025-06-09 22:07:19.000000";"Финансовый продукт";"ANDROID";"Плохая техническая реализация банка, не понятно зачем нужен экси банк, из-за него сплошные проблемы и много путаницы, карта много для каких действий и акций не подходит, много проблем с этими картами, проблемы с арестами долго накладываются и снимаются по месяцу, 50% при аресте не снять а это нарушение закона, медленная смена номера, проблемы с перевыпусками, если карту не дай бог в салоне не смогу перевыпустить то деньги с карты невозможно вывести, проблемы с некоторыми эквайерами, деньги после оплаты молча возвращаются на карту без обозначения в истории операций потом так же молча списываются что вызывает проблемы. Также не работают современные функции такие как оплата привязкой счета СПб, пополнение стягиванием Me2Me pull. Чтобы улучшить сервис либо начните нормально работать над it частью вашего проекта, либо закройте этот бесполезный экси банк, до появления этих карт было намного лучше. Картами экси банка просто небезопасно пользоваться из-за неадекватной реализации, не мал шанс остаться без денег на долгий срок из-за тех. Проблем"
"2025-06-14 03:22:41.000000";"Финансовый продукт";"IOS";"Не порекомендую "
"2025-06-27 09:52:03.000000";"Финансовый продукт";"ANDROID";"Я просто не рассказываю друзьям об приложениях "
"2025-06-22 01:58:59.000000";"Финансовый продукт";"IOS";"Как-то по детски все выглядит. Не ассоциируется с деловым стилем. Часто происходят сбои в работе "
"2025-06-11 17:00:32.000000";"Финансовый продукт";"ANDROID";"О чем говорить, если даже процент по вкладу надо искать в файле. Хорошо не в офис идти .."
"2025-06-12 03:04:09.000000";"Финансовый продукт";"ANDROID";"Постоянно обновляется . После обновления все слетает приходится настраивать заново. Сейчас мне надо платить по карте а она у меня в приложении не отображается. Карта виртуальная я её не вижу поэтому не могу заплатить ежемесячный платёж. Наверное будет просрочка. Очень жаль"
"2025-06-24 19:57:05.000000";"Финансовый продукт";"IOS";"Обещают много одобряют мало"
"2025-06-21 06:46:37.000000";"Финансовый продукт";"ANDROID";"Нет проблем"
"2025-06-27 22:55:44.000000";"Финансовый продукт";"IOS";"Все нормально "
"2025-06-27 15:56:03.000000";"Финансовый продукт";"ANDROID";"Вы просто криворукий банк"
"2025-06-10 17:02:01.000000";"Финансовый продукт";"IOS";"Слабая компетентность специалистов техподдержки - часто  не могут самостоятельно дать ответ и отлучаются за выяснением и консультацией и не дают верный ответ (последняя консультация длилась   более 17 мин.  - консультант постоянно просил  подождать минуту!!! "
"2025-06-01 13:50:17.000000";"Финансовый продукт";"IOS";"мало мтс банков по городу "
"2025-06-06 06:46:03.000000";"Финансовый продукт";"ANDROID";"Невозможно потратить кэшбек на свои нужды"
"2025-06-09 21:57:18.000000";"Финансовый продукт";"ANDROID";"Ограниченная возможность использовать кешбек "
"2025-06-12 07:57:41.000000";"Финансовый продукт";"ANDROID";"Не можешь истратить заработанный кэшбэк кроме как на МТС и на покупку билетов всяких концертов"
"2025-03-25 15:56:11.000000";"Финансовый продукт";"ANDROID";"👊"
"2025-03-21 17:52:12.000000";"Финансовый продукт";"IOS";"Изменения по кэшбэку в худшую сторону "
"2025-03-03 06:46:15.000000";"Финансовый продукт";"ANDROID";"Не подгружается выбор скидки по программе ""двойная выгода"""
"2025-03-15 13:54:47.000000";"Финансовый продукт";"IOS";"Отвратительное обслуживание . Прошу закрыть карту уже который раз ."
"2025-03-28 06:47:40.000000";"Финансовый продукт";"ANDROID";"Очень плохое обслуживание, операторы информацию сообщают поразному. Никому не буду рекомендовать Ваш банк, к сожалению"
"2025-03-09 13:58:12.000000";"Финансовый продукт";"ANDROID";"Проблемы с наличием кэшбэка по категориям карты"
"2025-03-01 10:57:53.000000";"Финансовый продукт";"ANDROID";"Нельзя изменить номер телефона"
"2025-03-19 13:36:48.000000";"Финансовый продукт";"IOS";"Кредит, жуткие проценты, некорректная работа графиков, на досрочное слетают оплаченные услуги по типу «плати меньше» в итоге плачу больше. Это последний раз когда я связалась с этим банком."
"2025-03-05 20:01:09.000000";"Финансовый продукт";"ANDROID";"Нельзя вывести кэшбэк на карту"
"2025-03-02 04:50:33.000000";"Финансовый продукт";"ANDROID";"Нет информации на чеках о том по каким реквизитам сделан перевод. Вы наверно единственный банк у кого нет информации на чеках. Даже у кошельков электронных есть чеки с полной информацией о переводе . А у вас нет! "
"2025-03-03 15:57:16.000000";"Финансовый продукт";"IOS";"Да все у вас через ж"
"2025-03-01 20:58:06.000000";"Финансовый продукт";"ANDROID";"Много эпизодов когла нужно что-либо оплатить переводом, а приложение не открывается ввиду техн. ошибок"
"2025-03-24 06:53:39.000000";"Финансовый продукт";"IOS";"сложности с частичным погашением кредита. В других приложениях до оформления заявки сразу показывают какой будет платеж, сроки. Здесь самой рассчитывать нужно. После обработки заявки долго не понятно каким станет график, нужно ждать. Однажды после пропуска платежа сбился график в приложении и меня записали в заядлые неплательщики. Это было неприятно. Приложение не показывает когда могу сделать следующий пропуск платежа, нужно считать самой.) Все это вызывает недоверие к банку и чтобы погасить кредит частично досрочно выбираешь ехать в отделение офиса, чтобы больше не иметь подобных проблем выше. Кэшбеки: непонятно когда они начисляются. Не отдельной суммой, а случайно. Например, сделали в день начисления покупку на 1600 рублей. Должно было 90 прийти кэшбеками. История показывает что не пополнение на 90 рублей произошло, а будто покупка случилась на 1510 рублей."
"2025-03-20 03:01:18.000000";"Финансовый продукт";"ANDROID";"Не дают кредит на рефенансирование"
"2025-03-18 09:51:52.000000";"Финансовый продукт";"ANDROID";"Кэшбек не рублями"
"2025-03-10 18:58:08.000000";"Финансовый продукт";"IOS";"Периодически какие-то проблемы и я не могла несколько раз сделать перевод, приложение не работало "
"2025-03-09 20:00:17.000000";"Финансовый продукт";"ANDROID";"Некомпетентные работники службы технической поддержки."
"2025-03-14 12:56:17.000000";"Финансовый продукт";"ANDROID";"Предложение было совсем другое"
"2025-03-15 06:50:06.000000";"Финансовый продукт";"ANDROID";"Нет возможности потратить кешбек"
"2025-03-21 23:00:42.000000";"Финансовый продукт";"ANDROID";"Не предоставляете чек, где отображается 4 цифры карты получателя. Перевод невозможно подтвердить. Постоянно при переводе деньги списываете, а чек потом ещё 3 дня нужно ждать,когда будет статус Исполнено"
"2025-03-28 10:57:10.000000";"Финансовый продукт";"ANDROID";"Часто отваливаются сервисы (переводы/оплаты и т д.)"
"2025-03-24 15:58:53.000000";"Финансовый продукт";"ANDROID";"Ререодически пропадают данные что приходится восстанавливать обратно "
"2025-03-01 06:46:57.000000";"Финансовый продукт";"ANDROID";"Поддержка не помогает в пробелеме"
"2025-03-22 20:00:04.000000";"Финансовый продукт";"ANDROID";"Плохой вариант вывода кэшбэка"
"2025-03-20 12:59:24.000000";"Финансовый продукт";"IOS";"Все выше кроме первого пункта "
"2025-03-23 17:59:51.000000";"Финансовый продукт";"IOS";"Часто не работает, нет возможности пополнить транспортную карту, не очень удобный интерфейс "
"2025-03-12 21:59:07.000000";"Финансовый продукт";"IOS";"Проблема в отображение задолженности по платежам."
"2025-03-23 09:52:12.000000";"Финансовый продукт";"ANDROID";"Не дают кредит"
"2025-03-25 10:52:29.000000";"Финансовый продукт";"IOS";"Проблема с переводом по СБП, проблема с оплатой онлайн-товаров, частые ошибки в приложении (не дает даже посмотреть свои карты и остаток на них)"
"2025-03-11 03:02:08.000000";"Финансовый продукт";"IOS";"Кешбек не могу использовать"
"2025-03-02 01:04:40.000000";"Финансовый продукт";"ANDROID";"Накопленный кешбэк мало на что можно потратить. Даже на что и можно, то и не на всё опять же. "
"2025-03-03 23:52:19.000000";"Финансовый продукт";"IOS";"Нет чата поддержки, приходится звонить на горячую линию и это неудобно "
"2025-03-03 09:56:38.000000";"Финансовый продукт";"IOS";"Не приходят уведомления как положено и иногда зависает и приходят разные предложения от банка которое не нужны мне и мазолят глаза"
"2025-03-26 06:48:07.000000";"Финансовый продукт";"ANDROID";"Невозможно рассчитаться Где запрашивают на кассе пин-код невозможно снять деньги с банкомата где запрашивать пин-код невозможно положить деньги на кассе где запрашивают пин-код везде Ответ пин-код не верен Хотя пин-код"
"2025-03-22 09:37:17.000000";"Финансовый продукт";"IOS";"Все варианты по немногу"
"2025-03-10 12:57:00.000000";"Финансовый продукт";"ANDROID";"Часто не открывается и медленно работает и не может отобразить информацию определённую возникает ошибка но только на андройде "
"2025-03-09 23:56:00.000000";"Финансовый продукт";"ANDROID";"Не показывается ставка по накопительному счету"
"2025-03-07 09:55:02.000000";"Финансовый продукт";"IOS";"Все варианты ответов"
"2025-03-13 20:01:10.000000";"Финансовый продукт";"ANDROID";"Кэшбэк просто фикция...."
"2025-03-21 07:55:31.000000";"Финансовый продукт";"ANDROID";"Когда работает все ок, но часто либо не работает, либо что то не грузит "
"2025-03-26 02:58:40.000000";"Финансовый продукт";"ANDROID";"списание непонятного характера, кешбек куда то делся"
"2025-03-09 21:51:22.000000";"Финансовый продукт";"IOS";"Кэш не могу положить на свой номер МТС"
"2025-03-10 18:58:41.000000";"Финансовый продукт";"ANDROID";"Часто обновляется, появляется масса новых функций, что усложняет навигацию"
"2025-03-18 21:49:03.000000";"Финансовый продукт";"IOS";"Компания нечестная не для людей"
"2025-03-22 23:57:52.000000";"Финансовый продукт";"ANDROID";"Развод людей "
"2025-03-07 06:57:28.000000";"Финансовый продукт";"ANDROID";"Невозможно перевести деньги с карты другого банка на карту МТС. Возможно только переводом, где с меня, пенсионерки берут комиссию. Карту зарегестрировался на старый номер по которому нет интернета, а привязана к новому, с которым выдавалась карта. Как быть¿??????? "
"2025-03-06 13:00:50.000000";"Финансовый продукт";"IOS";"Отсутствие тех поддержки в чате придожения"
"2025-03-12 04:48:07.000000";"Финансовый продукт";"ANDROID";"Подключили эту карту без проблем к моему номеру мегафон.  А потом выясняется, что я не могу тратить кэшбэк на оплату связи Мегафон, а только оплату связи МТС, и то только если номер мой личный и личный кабинет подключен именно к нему. Для чего тогда подключали карту к мегафону? "
"2025-03-17 07:57:20.000000";"Финансовый продукт";"ANDROID";"Нельзя выбрать все варианты! Я бы выбрал ВСЕ варианты! Приложение плохое! "
"2025-03-03 03:33:38.000000";"Финансовый продукт";"IOS";"Заблокировали непонятно за что , не могут сразу вывести хотя бы мои деньги, которыми я должна оплатить контракт учёбы , я сейчас стою в должниках в колледже "
"2025-03-20 20:00:57.000000";"Финансовый продукт";"IOS";"Невозможно монетизировать кешбэк, если не пользуешься связью мтс"
"2025-03-16 10:59:09.000000";"Финансовый продукт";"ANDROID";"Не актуально на сегодняшний день, так как некуда тратить бонусы кэшбэка "
"2025-05-28 07:56:08.000000";"Финансовый продукт";"ANDROID";"При создании шаблона перевод через сбп на озон банк, в шаблоне пропадает наименование банка, и получается нет смысла в шаблоне так как каждый раз надо снова искать нужный банк"
"2025-05-21 15:56:34.000000";"Финансовый продукт";"ANDROID";"Все вышеперечисленное"
"2025-05-08 20:52:45.000000";"Финансовый продукт";"IOS";"Дело не в приложении, дело в обмане компанией клиентов "
"2025-05-30 13:58:45.000000";"Финансовый продукт";"ANDROID";"Очень маленькая сумма которую можно хранить на счёту"
"2025-05-03 07:55:51.000000";"Финансовый продукт";"ANDROID";"Все"
"2025-05-06 06:46:48.000000";"Финансовый продукт";"ANDROID";"Нельзя выводить кэшбэк на карту 💳"
"2025-05-20 06:46:17.000000";"Финансовый продукт";"ANDROID";"Всё хорошо "
"2025-05-10 20:24:41.000000";"Финансовый продукт";"ANDROID";"Говорят одно делают другое"
"2025-05-24 19:59:10.000000";"Финансовый продукт";"ANDROID";"Всё нормально "
"2025-05-22 03:01:49.000000";"Финансовый продукт";"ANDROID";"Очень часто сбоит"
"2025-05-10 20:28:22.000000";"Финансовый продукт";"ANDROID";"Постоянные поломки  Нестабильной работа  Ошибки  ""Текст ошибки"" вместо реального текста, когда вылазит ошибка.  Но конечно самый огромный минус, это неработа приложения в принципе, когда оно не может выполнять свои основные функции(оплаты/переводы), его точно никому советовать не будешь..."
"2025-05-27 18:53:45.000000";"Финансовый продукт";"IOS";"Долго поступают деньги на расчетный счет(по реквизитам), постоянно какие-то тех работы, и когда нужно что-то кому-то перевести в приложение либо невозможно зайти, либо при переводе ошибка"
"2025-05-14 21:58:41.000000";"Финансовый продукт";"ANDROID";"Нет сложности "
"2025-05-15 17:00:10.000000";"Финансовый продукт";"IOS";"Не могу получить выписку по открытому счету за определенный период "
"2025-05-11 17:02:25.000000";"Финансовый продукт";"ANDROID";"Карты отображаются через раз. Сегодня 11.05.2025 перевёл себе деньги из другого банка, уведомление, что пришли деньги, пришло, а на балансе счета их нет."
"2025-05-01 01:57:38.000000";"Финансовый продукт";"IOS";"Вечная блокировка карты из за приставов ( двойника !!!) и трудностью заполнение вашей карты в госуслугах "
"2025-05-22 09:54:36.000000";"Финансовый продукт";"ANDROID";"Кэш бек не на что не потратить, раннее можно было списать 100 % сейчас только 50 не интересно собираюсь вообще отказаться от вашей фирмы "
"2025-05-15 19:58:40.000000";"Финансовый продукт";"ANDROID";"Не работает переход на кэшбек."
"2025-05-24 06:46:07.000000";"Финансовый продукт";"ANDROID";"Приложение сырое, постоянно какие-то сбои. Не работают шаблоны для оплаты, не виден флекс и многое другое."
"2025-05-23 20:01:58.000000";"Финансовый продукт";"ANDROID";"Открывали карту, в совокупности с пакетом двойная выгода, а связи с апреля нет, три раза ходили в офис МТС, каждый раз новые вводные, писали оператору притензии. Если связь не заработает, счёт закроем. "
"2025-05-18 19:59:12.000000";"Финансовый продукт";"ANDROID";"Нет сложностей"
"2025-05-23 03:03:01.000000";"Финансовый продукт";"ANDROID";"Ни каких "
"2025-05-08 07:40:21.000000";"Финансовый продукт";"IOS";"Не начислен обещанный кешбэк 5% за рестораны. Оператор не может дать вразумительный ответ. Робот пишет не нужную информацию."
"2025-05-05 15:43:08.000000";"Финансовый продукт";"IOS";"Не отображается открытый вклад МТС деньги, не отображена информация по процентам присвоенным вкладу и сумма в конце периода погашения вклада "
"2025-05-18 05:44:51.000000";"Финансовый продукт";"IOS";"нормально"
"2025-05-13 13:56:04.000000";"Финансовый продукт";"IOS";"Медленная работа, мало функционала, переводы могут идти по 20 минут"
"2025-05-26 03:05:21.000000";"Финансовый продукт";"ANDROID";"Мне нравится мтс банк, а вы своим якобы новым все испоганили. Гоните в зашей тех кто вам мешает работать, и якобы создаёт что-то новое. "
"2025-05-22 19:58:55.000000";"Финансовый продукт";"IOS";"не доступна оплата по сбп"
"2025-05-12 23:00:54.000000";"Финансовый продукт";"ANDROID";"Ограниченное применение кешбэка, долгая смена основного номера телефона, которая так до сих пор и не произошла спустя неделю"
"2025-05-12 01:00:15.000000";"Финансовый продукт";"ANDROID";"Невозможность использовать кешбек на своё усмотрение"
"2025-05-18 07:46:04.000000";"Финансовый продукт";"IOS";"кешбек на рублями"
"2025-05-21 03:46:36.000000";"Финансовый продукт";"IOS";"Не порекомендую. Банк может самовольно без уведомлений разблокировать твою карту кредитную списать деньги за «непонятную» страховку. А потом сообщить, что ты сам поставил галочку 2гола назад когда брал кредитку. "
"2025-05-04 07:55:26.000000";"Финансовый продукт";"ANDROID";"Вылетает приложение (заходишь, а тут снова надо логиниться). Это очень раздражает"
"2025-05-07 16:47:03.000000";"Финансовый продукт";"IOS";"До банка не доходят документы от гос. органов, банк пособничает мошенникам!!! Висит арест, который уже давно отменен и документы о снятии ареста отправлены!!!"
"2025-05-19 17:00:04.000000";"Финансовый продукт";"ANDROID";"Пока ещё сам плохо ознакомился со всеми функциями. История с кешбеком мне точно очень не нравится. "
"2026-02-26 18:56:32.000000";"Финансовый продукт";"ANDROID";"Нет возможности вывода кешбэка в рубли"
"2026-02-28 09:52:26.000000";"Финансовый продукт";"ANDROID";"Огромный процент"
"2026-02-16 16:57:52.000000";"Финансовый продукт";"ANDROID";"Пишет одобрено кредит, а по факту не одобряют"
"2026-02-06 13:54:18.000000";"Финансовый продукт";"IOS";"Нет доступа для перевода кешбека на карту МТС деньги "
"2026-02-25 07:55:03.000000";"Финансовый продукт";"ANDROID";"Мошенники списали деньги "
"2026-02-15 07:55:40.000000";"Финансовый продукт";"ANDROID";"Нельзя с виртуальной карты переводить по сбп"
"2026-02-04 07:41:16.000000";"Финансовый продукт";"IOS";"Поддержка ни как не помогает, арест с карты снимают 1.5 месяца и до сих пор не сняли"
"2026-02-25 03:03:10.000000";"Финансовый продукт";"ANDROID";"поддержка не хочет работать, не отображаются карты, деньги списывают просто, нет истории операций и приложение украло мои 6500"
"2026-02-06 06:46:30.000000";"Финансовый продукт";"ANDROID";"Неудобная система списания "
"2026-02-09 06:46:29.000000";"Финансовый продукт";"ANDROID";"Нет бывода бонусов"
"2026-02-08 21:48:15.000000";"Финансовый продукт";"IOS";"В моем случае не закрывается накопительный счет. "
"2026-02-07 10:57:13.000000";"Финансовый продукт";"ANDROID";"Кэшбек урезают и урезают, обман, по подписке премиум не 50гб а 5гб"
"2026-02-07 13:59:10.000000";"Финансовый продукт";"ANDROID";"В одном приложении 2 банка,как такое вообще возможно, кому такой бред вообще в голову пришёл"
"2026-02-01 07:55:14.000000";"Финансовый продукт";"ANDROID";"Нельзя полученный кешбэк перевести в рубли!!! "
"2026-02-13 15:57:32.000000";"Финансовый продукт";"ANDROID";"Проблемы с кэшбэком. "
"2026-02-24 18:56:59.000000";"Финансовый продукт";"ANDROID";"Кашбек токо внутри МТС "
"2026-02-08 09:52:54.000000";"Финансовый продукт";"ANDROID";"Нет кэшбека"
"2026-02-27 04:47:48.000000";"Финансовый продукт";"ANDROID";"Должны быть более лояльность, демократичность к пенсионерам"
"2026-02-21 13:58:59.000000";"Финансовый продукт";"ANDROID";"Уведомления пофиксите"
"2026-02-07 13:58:22.000000";"Финансовый продукт";"ANDROID";"Нужны более понятные условия тех или иных продуктов, интерфейс для клиента, а не для продажи своих продуктов и бесполезной рекламы. Больше пользы и честных условий."
"2026-02-11 05:22:14.000000";"Финансовый продукт";"ANDROID";"Самый отвратительный банк, как только я закрою счет в вашем банке, больше ни когда не обращусь в ваш банк и смпм знакомым буду рекомендовать не связываться самый ужасный банк"
"2026-02-21 14:00:10.000000";"Финансовый продукт";"ANDROID";"Ваши работники мне одну карту сразу разморозили после снятия ареста, а вторую разблокировали через 2 месяца. На обращения не реагировали, мер не принимали. Вас рекомендовать никогда не буду."
"2026-02-13 01:58:50.000000";"Финансовый продукт";"ANDROID";"Неудобное приложение"
"2026-02-18 12:56:57.000000";"Финансовый продукт";"ANDROID";"У меня арест на счёте, при этом исполнительное производство закончено и меня кормят завтраками, мол завтра все снимем, вдобавок, сотрудники МТС банка не могут ничего делать и выдумывают недействительную информацию."
"2026-02-24 03:01:40.000000";"Финансовый продукт";"ANDROID";"Нету кнопки обмен кэшбэка"
"2026-02-03 22:00:36.000000";"Финансовый продукт";"ANDROID";"Невозможно закрыть нулевой счёт,пишут,что надо открыть ещё счёт "
"2026-02-09 20:00:23.000000";"Финансовый продукт";"ANDROID";"Невозможно поменять номер телефона для уведомлений и кодов подтверждения в приложении"
"2026-02-07 14:01:18.000000";"Финансовый продукт";"ANDROID";"Если не подключена услуга МТС премиум, тогда карта становиться такой же как и у большинства банков"
"2026-02-22 21:57:28.000000";"Финансовый продукт";"ANDROID";"Зачем предлагаете так много кредита , мне достаточно одной карты "
"2026-02-20 03:03:36.000000";"Финансовый продукт";"ANDROID";"Отвратительный банк "
"2026-02-17 10:57:17.000000";"Финансовый продукт";"ANDROID";"Море идиотских спамерских предложений без возможности их отключения."
"2026-02-04 09:53:40.000000";"Финансовый продукт";"ANDROID";"Другие банки часто отказывают в переводе на ваши карты. Открыл карту из за возможности переводить кешбэк в рубли, но до сих пор этой возможности у меня нет.Нет возможности оплатить жкх в вашем приложении, постоянные ""технические неполадки"" которые вами никак не чинятся"
"2026-02-02 16:00:47.000000";"Финансовый продукт";"IOS";"Потрачено больше чем отображается, пишет ошибка подозрение во фроде после перевода 3,000,000₽ однако фрода не происходит. Со стороны банка якобы ограничения нет, однако невозможно перевести себе через сбп в другой банк. "
"2026-02-01 16:58:29.000000";"Финансовый продукт";"ANDROID";"Ограничение по использованию кешбэка. Его нельзя перевести в рубли."
"2026-02-05 04:46:17.000000";"Финансовый продукт";"ANDROID";"Не работает уже второю неделю сервис ""скидка"" во вкладке карта"
"2026-02-13 09:52:08.000000";"Финансовый продукт";"ANDROID";"Необходимо обновить страницу приложения, для того чтобы отобразилась начисленная сумма"
"2026-02-28 20:01:44.000000";"Финансовый продукт";"ANDROID";"Нет понимания с кэшбэк "
"2026-02-21 04:46:10.000000";"Финансовый продукт";"ANDROID";"https://t.me/mts_dengi_exibank"
"2026-02-13 03:05:07.000000";"Финансовый продукт";"ANDROID";"Несвоевременное начисление % в кэшбоксе"
"2026-02-02 23:54:35.000000";"Финансовый продукт";"IOS";"Кредит одобрен ну не дают зачем вообще предлагать "
"2025-04-22 17:53:27.000000";"Видео-платформа";"ANDROID";"Нет возможности свернуть экран и смотреть поверх приложений. Нет перемотки удобной по 10-15 минут."
"2025-04-13 17:59:54.000000";"Видео-платформа";"ANDROID";"Мало каналов с повторами."
"2025-04-11 06:46:52.000000";"Видео-платформа";"IOS";"Высокая стоимость!медленная работа!список фильмов маленький "
"2025-04-05 20:00:50.000000";"Видео-платформа";"IOS";"Было прерывистое изображение.Написали что надо удалить приложение, я удалила , а скачать назад из магазина не могу. Телевизор "
"2025-04-17 15:55:25.000000";"Видео-платформа";"IOS";"Не грузятся видео в телевизоре,даже после рекомендации "
"2025-04-14 20:33:29.000000";"Видео-платформа";"IOS";"Очень долго скачиваются фильмы при хорошей скорости интернета"
"2025-04-20 23:01:13.000000";"Видео-платформа";"IOS";"Субтитрами не удобно какждый раз включить переключать каналы, хотелось бы включить и выключить на постоянной, а так в норме."
"2025-04-24 07:57:35.000000";"Видео-платформа";"ANDROID";"Несколько вариантов.  Проблемы с запуском и входом,  Фильмы полный шлак, смотреть нечего.  На ТВ одна реклама. И за это ещё и деньги просят. "
"2025-04-24 20:55:20.000000";"Видео-платформа";"ANDROID";"Для просмотра сериала из 8 серий больше месяца, дразнилка какая-то. Восьмую посмотрел а первую уже забыл."
"2025-04-05 22:08:13.000000";"Видео-платформа";"IOS";"Дизайн приложения "
"2025-04-14 09:54:23.000000";"Видео-платформа";"IOS";"Не воспроизводит видео на том моменте где остановился просмотр, каждый раз начинается показ с 1 серии . Ужас !"
"2025-04-26 01:58:27.000000";"Видео-платформа";"ANDROID";"Вопрос с ошибкой оплаты подписки до сих пор не решен"
"2025-04-07 19:57:52.000000";"Видео-платформа";"IOS";"Я не подключала вашу гребанную подписку. Как б…  ее отключить "
"2025-04-15 00:59:08.000000";"Видео-платформа";"ANDROID";"Мало турецких фильмов "
"2025-04-29 19:55:30.000000";"Видео-платформа";"ANDROID";"Не доставки когда смотри так передачи есть и так реклама плюс навязывают ещё одну рекламу уже от киона или ещё от кого , это Вер ценизма ещё и при премиум тоже присутствует двойная реклама 🤦🤦🤦 и всем плевать "
"2025-04-12 17:33:18.000000";"Видео-платформа";"IOS";"С недавних пор трафик на контент оплачивается отдельно"
"2025-04-05 08:23:47.000000";"Видео-платформа";"IOS";"Неудобная навигация по сайту, отсутствие возможности перемотки по 10 сек"
"2025-04-19 02:40:20.000000";"Видео-платформа";"IOS";"Перемотка видео, на телевизоре по секунде, на телефоне нет быстрой перемотки в одно нажатие"
"2025-04-26 00:59:55.000000";"Видео-платформа";"IOS";"Медленно работает приложение, скудный выбор фильмов , нет зарубежных фильмов , поисковая система отвратительная , много минусов в приложении "
"2025-04-18 17:19:41.000000";"Видео-платформа";"ANDROID";"Кривой функционал, зависание внутренней рекламы, отсутствие памяти настроек, медленная работа."
"2025-04-29 19:54:10.000000";"Видео-платформа";"ANDROID";"Реклама, сразу подписки, высокая стоимость"
"2025-04-28 21:59:34.000000";"Видео-платформа";"ANDROID";"Очень часто выбивает на заглавную страницу прямо во время просмотра фильмов или тв каналов. Последнее обновление перестроило главную страницу тв, очень неудобно стало. Нет возможности настроить интерфейс под себя. "
"2025-04-13 16:59:53.000000";"Видео-платформа";"IOS";"Я отключаю подписку,но у меня снимают деньги уже пол года"
"2025-04-30 18:59:48.000000";"Видео-платформа";"IOS";" Пункт 3  и пункт 4"
"2025-04-22 03:37:32.000000";"Видео-платформа";"IOS";"В приложении не могу смотреть местные Вести"
